idCiudad,Ciudad,Estado
5717,Live Oak,California
5718,Lower Providence,Pennsylvania
5719,Penn Laird,Virginia
5720,Price,Utah
5721,Portal,Georgia
5722,Webster Parish,Louisiana
5723,Callaway County,Missouri
5724,New Albany,Indiana
5725,Stratford,New Jersey
5726,Kingsville,Texas
5727,Lewisburg,Kentucky
5728,Saint John,Indiana
5729,Grafton,West Virginia
5730,Garden City,Idaho
5731,Kapahulu,Hawaii
5732,Sidon,Mississippi
5733,Claiborne County,Mississippi
5734,Altadena,California
5735,Wheaton,Maryland
5736,Kennebunk,Maine
5737,Mount Sidney,Virginia
5738,Hardin,Illinois
5739,Louisburg,North Carolina
5740,Chambers County,Alabama
5741,Marrrero,Louisiana
5742,Cedar Lake,Indiana
5743,Manatee (county),Florida
5744,Boulder County,Colorado
5745,Des Peres,Missouri
5746,Newport,New Hampshire
5747,Port Chester,New York
5748,Ramsey,Minnesota
5749,Brimfield,Illinois
5750,Stowe,Pennsylvania
5751,Freeland,Michigan
5752,Clinton,Mississippi
5753,Payson,Utah
5754,Burnet,Texas
5755,Newhall,California
5756,York,New York
5757,Camilla,Georgia
5758,Hampton Beach,New Hampshire
5759,Mcalester,Oklahoma
5760,Clovis,California
5761,Resaca,Georgia
5762,Pike Road,Alabama
5763,Roseboro,North Carolina
5764,Birch Run,Michigan
5765,Silverton,Oregon
5766,Hoisington,Kansas
5767,Georgetown,California
5768,Whitestone,New York
5769,Cottage City,Maryland
5770,Lewisburg,West Virginia
5771,Perth Amboy,New Jersey
5772,Southbury,Connecticut
5773,Sidney,Montana
5774,Doniphan,Missouri
5775,Long Beach,Mississippi
5776,University Park,Illinois
5777,Shelby County,Texas
5778,California,Kentucky
5779,Claude,Texas
5780,Ames,Texas
5781,Blaine,Minnesota
5782,Tylertown,Mississippi
5783,Oak Forest,Illinois
5784,Liberty,Texas
5785,Moose River,Maine
5786,Braintree,Massachusetts
5787,Merry Hill,North Carolina
5788,Mounds,Oklahoma
5789,Livermore,California
5790,Elmhurst,Illinois
5791,New Hampton,Iowa
5792,Randleman,North Carolina
5793,Dinwiddie,Virginia
5794,Stow,Ohio
5795,Marion County,Mississippi
5796,North Brunswick,New Jersey
5797,Orchard Park,New York
5798,Camden,North Carolina
5799,Rutledge,Tennessee
5800,Newberry,Florida
5801,Franklin (county),Pennsylvania
5802,Mitchellville,Iowa
5803,Dade City,Florida
5804,Genoa Township,Michigan
5805,Birmingham (Ensley),Alabama
5806,Lincoln County,Kentucky
5807,Crescent City ,Florida
5808,Hood River (county),Oregon
5809,Gillisonville,South Carolina
5810,Bethany,Kentucky
5811,Fremont,New Hampshire
5812,Crystal Lake,Illinois
5813,Liberty,South Carolina
5814,Crown Point,New York
5815,West Greenwich,Rhode Island
5816,Rockdale,Texas
5817,Cheshire,Connecticut
5818,West Long Branch,New Jersey
5819,Elberton,Georgia
5820,Jones (county),Texas
5821,Frankfort,Kansas
5822,Iron Station,North Carolina
5823,Morven,Georgia
5824,Otoe County,Nebraska
5825,California,Missouri
5826,Fieldbrook,California
5827,Kimberly,Wisconsin
5828,Bristol,Vermont
5829,Florence,Arizona
5830,Ortonville,Michigan
5831,Klamath (county),Oregon
5832,Taylorsville,North Carolina
5833,Osseo,Wisconsin
5834,Rockingham County,North Carolina
5835,Plymouth,Michigan
5836,Town And Country,Missouri
5837,Warsaw,Missouri
5838,Santa Rosa,Florida
5839,Wood Village,Oregon
5840,Somers Point,New Jersey
5841,Cane Bay,South Carolina
5842,Hiawatha,Iowa
5843,Stowe Township,Pennsylvania
5844,Sagamore Hills,Ohio
5845,Charleston,North Carolina
5846,Dayton,Tennessee
5847,Calaveras County,California
5848,Weaverville,California
5849,Bibb County,Alabama
5850,Brownsville,Indiana
5851,Geneva,New York
5852,Walker,Kentucky
5853,Mountain View,Arkansas
5854,Kunkletown,Pennsylvania
5855,Kingston,Washington
5856,Calabasas,California
5857,Redding,Pennsylvania
5858,Monrovia,Indiana
5859,Salem,New Hampshire
5860,Center Point,Iowa
5861,Williamson County,Illinois
5862,Watson,New York
5863,Chadbourn,North Carolina
5864,Philipsburg,Pennsylvania
5865,Jeffersonville,Georgia
5866,Clarkston (Independence Township),Michigan
5867,Greensboro,Alabama
5868,Damascus,Arkansas
5869,South Lake Tahoe,California
5870,Roebuck,South Carolina
5871,Union,New Jersey
5872,Fruitvale,Texas
5873,Watkinsville,Georgia
5874,Furman,South Carolina
5875,Kenai,Alaska
5876,Richfield,North Carolina
5877,Holly Hill,South Carolina
5878,Greenville,Michigan
5879,La Habra,California
5880,Boone,Iowa
5881,Silver Bow County,Montana
5882,Wilton Manors,Florida
5883,Manteca,California
5884,Saluda County,South Carolina
5885,Timberlake,North Carolina
5886,Ashdown,Arkansas
5887,Freeburg,Illinois
5888,Marion County,Arkansas
5889,Caryville,Tennessee
5890,Bedford,New Hampshire
5891,Warrenton,Missouri
5892,Iaeger,West Virginia
5893,Pineville,Louisiana
5894,Marion County,Texas
5895,Benbrook,Texas
5896,Box Elder,South Dakota
5897,Gowen,Michigan
5898,Smiths Grove,Kentucky
5899,Keystone,South Dakota
5900,Mansfield,Massachusetts
5901,Onondaga,New York
5902,Oxford (county),Maine
5903,Dunedin,Florida
5904,Springfield,Virginia
5905,Florence,Oregon
5906,Uniontown,Kentucky
5907,Rossford,Ohio
5908,Kirby,Texas
5909,Ingleside,Illinois
5910,La Place (Laplace),Louisiana
5911,Adger,Alabama
5912,Auburn,Iowa
5913,North Richland Hills,Texas
5914,Powdersville,South Carolina
5915,Freeport,Maine
5916,Midfield,Alabama
5917,Miami Shores,Florida
5918,Currituck County,North Carolina
5919,Lone Oak,Kentucky
5920,Malta,New York
5921,Shannon,North Carolina
5922,Mount Hope,West Virginia
5923,North Adams,Massachusetts
5924,Glasgow,Delaware
5925,Saratoga Springs,Utah
5926,Brookline,Pennsylvania
5927,Tresckow,Pennsylvania
5928,Clifton,Colorado
5929,East Haven,Connecticut
5930,Weatherford,Oklahoma
5931,Cupertino,California
5932,Palmer,Massachusetts
5933,Danvers,Massachusetts
5934,Kalamazoo County,Michigan
5935,Grimes County,Texas
5936,Washington County,Utah
5937,Valencia,California
5938,Lauderdale,Mississippi
5939,Oelwein,Iowa
5940,Point South,South Carolina
5941,Camden County,Georgia
5942,Byron,Minnesota
5943,Ambridge,Pennsylvania
5944,Warren,Maine
5945,Dixie County,Florida
5946,Eatonville,Florida
5947,Rembert,South Carolina
5948,Strathmore,California
5949,Black River Falls,Wisconsin
5950,Americus,Georgia
5951,Hayden,Colorado
5952,Old Hickory,Tennessee
5953,Turret,Colorado
5954,Siloam Springs,Arkansas
5955,Monongalia County,West Virginia
5956,Bowman,South Carolina
5957,Crisp County,Georgia
5958,Big Sur,California
5959,Winterhaven,California
5960,San Mateo,Florida
5961,Clanton,Alabama
5962,Winslow,Arkansas
5963,Quakertown,Pennsylvania
5964,Mayfield,Kentucky
5965,Waynesville,Missouri
5966,Meadow Bridge,West Virginia
5967,Winder,Georgia
5968,Dumfries,Virginia
5969,Woodbridge,New Jersey
5970,Eaton,Wisconsin
5971,Pelham,New Hampshire
5972,Pigeon Forge,Tennessee
5973,Copiague,New York
5974,Holdingford,Minnesota
5975,Port Huron,Michigan
5976,Corinna,Maine
5977,Pickens County (county),Alabama
5978,Juliette,Georgia
5979,Grosse Pointe Woods,Michigan
5980,Olympia,South Carolina
5981,Islamorada,Florida
5982,Fallon,Nevada
5983,Los Chavez,New Mexico
5984,Taft,California
5985,Hastings,New York
5986,Springfield,Georgia
5987,Westbury,New York
5988,Cleveland,Mississippi
5989,Randolph,Utah
5990,Minford,Ohio
5991,Aliceville,Alabama
5992,Berea,Kentucky
5993,Startex,South Carolina
5994,Holladay,Utah
5995,Sanilac County,Michigan
5996,Hermantown,Minnesota
5997,Warrenton,Georgia
5998,Mansfield,Texas
5999,Trinity,Alabama
6000,Amherst,New Hampshire
6001,Carthage,Mississippi
6002,Mableton,Georgia
6003,Germantown,Wisconsin
6004,Wappingers Falls,New York
6005,North Bennington,Vermont
6006,Jackson County,Mississippi
6007,Raleigh County,West Virginia
6008,Oakwood,Virginia
6009,Skwentna,Alaska
6010,Mundy Township,Michigan
6011,Sunsites,Arizona
6012,Metolius,Oregon
6013,Camden,Maine
6014,Verona,Pennsylvania
6015,Strasburg,Pennsylvania
6016,El Dorado County,California
6017,White Lake,Michigan
6018,Roslyn,New York
6019,Sudbury,Vermont
6020,Fairhaven,Massachusetts
6021,La Place,Louisiana
6022,Magnolia Springs,Alabama
6023,La Plata,Maryland
6024,Mitchellville,Maryland
6025,Brunswick County,North Carolina
6026,Beacon Hill,Washington
6027,East Spencer,North Carolina
6028,Pelahatchie,Mississippi
6029,Flowood,Mississippi
6030,Duvall,Washington
6031,Elkmont,Alabama
6032,Westwood,Ohio
6033,Montrose County,Colorado
6034,Olathe,Colorado
6035,Solana Beach,California
6036,Nichols Hills,Oklahoma
6037,Sharp County,Arkansas
6038,Piercy,California
6039,Alapaha,Georgia
6040,Florham Park,New Jersey
6041,Princess Anne,Maryland
6042,Ramona,Oklahoma
6043,Redmond,Washington
6044,Ellisville,Mississippi
6045,Warren County,North Carolina
6046,Sylacauga,Alabama
6047,Kevil,Kentucky
6048,Sloatsburg,New York
6049,Delta Junction,Alaska
6050,Montgomery,Texas
6051,Linwood,New Jersey
6052,Church Point,Louisiana
6053,Rains,South Carolina
6054,Manchester,Vermont
6055,Sweetwater,Tennessee
6056,Morris,Illinois
6057,Sharon Hill,Pennsylvania
6058,Washburn,Tennessee
6059,Crookston,Minnesota
6060,Cutler,California
6061,Kailua,Hawaii
6062,Pilot Rock,Oregon
6063,Montgomery County,Ohio
6064,Kill Devil Hills,North Carolina
6065,Stanley,North Carolina
6066,Penhook,Virginia
6067,Bell,Florida
6068,Richfield,Minnesota
6069,Mount Pleasant,Iowa
6070,Greenfield,Indiana
6071,Pennsville,New Jersey
6072,Lake Havasu City,Arizona
6073,Mercer County,Ohio
6074,Belle Chasse,Louisiana
6075,Wolfeboro,New Hampshire
6076,Kaiser,Missouri
6077,Bulloch County,Georgia
6078,West Seneca,New York
6079,Stewartville,Minnesota
6080,Walton,Kentucky
6081,Joppatowne,Maryland
6082,Atlantic,Virginia
6083,Urbana,Ohio
6084,Cedartown,Tennessee
6085,Happy Jack,Arizona
6086,Hagerstown,Indiana
6087,Hoosick Falls,New York
6088,Bartonsville,Pennsylvania
6089,Waterford,California
6090,Wise,Virginia
6091,Canadensis,Pennsylvania
6092,Cumberland,Kentucky
6093,Clay County,Indiana
6094,Coal City,West Virginia
6095,Cedartown,Georgia
6096,Pikeville,North Carolina
6097,Newfield,New York
6098,Cordova,South Carolina
6099,Lincoln County,North Carolina
6100,Marshfield,Wisconsin
6101,Bamberg,South Carolina
6102,Sidney,Maine
6103,Tipton County,Tennessee
6104,Anahuac,Texas
6105,Blue Ash,Ohio
6106,Perry County,Mississippi
6107,Signal Mountain,Tennessee
6108,Middle River,Maryland
6109,Robert,Louisiana
6110,Louisville,Nebraska
6111,Portage County,Ohio
6112,Larimer County,Colorado
6113,Beltrami County,Minnesota
6114,Lake Arrowhead,California
6115,Chippewa County,Michigan
6116,Pineland,South Carolina
6117,Jackson Center,Ohio
6118,North Vernon,Indiana
6119,Bethany,Oklahoma
6120,East Liverpool,Ohio
6121,Nobleboro,Maine
6122,Drummond Island (Drummond),Michigan
6123,Winterport,Maine
6124,Shafter,California
6125,Tallapoosa County,Alabama
6126,Marathon County,Wisconsin
6127,Tieton,Washington
6128,Orange,Vermont
6129,Talladega County,Alabama
6130,Morrow County,Ohio
6131,Roxbury Township,New Jersey
6132,Fort Carson,Colorado
6133,Starr,South Carolina
6134,Gleason,Tennessee
6135,Landis,North Carolina
6136,Clintondale,New York
6137,Quincy,West Virginia
6138,Mayfield,Kansas
6139,Redondo Beach,California
6140,Marshall County,Kentucky
6141,Johnson County,Kansas
6142,Lake Isabella,California
6143,Custer County,South Dakota
6144,Fanning Springs,Florida
6145,Mcnairy County,Tennessee
6146,Burke County,Georgia
6147,Greenfield Township,Pennsylvania
6148,Man,West Virginia
6149,Lolo,Montana
6150,Riverbank,California
6151,Ware,Massachusetts
6152,Waterboro,Maine
6153,Rush,New York
6154,Multnomah County,Oregon
6155,Davis,North Carolina
6156,Fleetwood,Pennsylvania
6157,Coal Center,Pennsylvania
6158,Beltrami (county),Minnesota
6159,Pottsville,Pennsylvania
6160,Springville,Utah
6161,Diamond,West Virginia
6162,Greenbrier,Arkansas
6163,Elkton,Maryland
6164,Spencer,North Carolina
6165,Lyman,Wyoming
6166,Hickman County,Tennessee
6167,Oconee County,Georgia
6168,Dry Creek,Louisiana
6169,Fowler,Indiana
6170,Clinton,Arkansas
6171,Murphy,North Carolina
6172,Medina,New York
6173,Pemberton,New Jersey
6174,Webberville,Michigan
6175,Perkinsville,Vermont
6176,East Dublin,Georgia
6177,Harrisburg,Illinois
6178,Kodak,Tennessee
6179,Holly,Michigan
6180,Williamson County,Tennessee
6181,Hyndman,Pennsylvania
6182,Cedar Hill,Texas
6183,Lorain County,Ohio
6184,Climax,Virginia
6185,West Terre Haute,Indiana
6186,Bowling Green,Virginia
6187,Rye,New York
6188,Washington County,Oregon
6189,Tiltonsville,Ohio
6190,Johnston,Iowa
6191,Saltsburg,Pennsylvania
6192,Poynette,Wisconsin
6193,Odd,West Virginia
6194,Los Molinos,California
6195,Arivaca,Arizona
6196,Washington County,Maryland
6197,Union County,Illinois
6198,Springfield,Minnesota
6199,Cramerton,North Carolina
6200,Manitowoc,Wisconsin
6201,Athens,Maine
6202,Granby,Massachusetts
6203,Pauline,South Carolina
6204,Sullivan City,Texas
6205,Sevier County,Arkansas
6206,Halifax,Pennsylvania
6207,Suffield,Connecticut
6208,De Queen,Arkansas
6209,Prentiss,Mississippi
6210,Cape May,New Jersey
6211,North Cass,Minnesota
6212,Emeryville,California
6213,Imlay City,Michigan
6214,Beeville,Texas
6215,Girard,Ohio
6216,Hebron,Indiana
6217,Marion Junction,Alabama
6218,Dexter,Michigan
6219,Lee County,South Carolina
6220,Calwa,California
6221,Waynesville,North Carolina
6222,Cave Spring,Georgia
6223,Allenport,Pennsylvania
6224,Webb County,Texas
6225,Lorman,Mississippi
6226,El Reno,Oklahoma
6227,Canton,Michigan
6228,Wood River,Illinois
6229,Chester,Maine
6230,Pleasantville,Ohio
6231,Long Beach,New York
6232,Carroll County,Georgia
6233,Calypso,North Carolina
6234,Midway,Alabama
6235,Nolanville,Texas
6236,Berlin,Wisconsin
6237,Madisonville,Ohio
6238,Haines City,Florida
6239,South Fairmont,Ohio
6240,Hadley,Nevada
6241,Ashtabula (county),Ohio
6242,Spring Valley,New York
6243,Sunapee,New Hampshire
6244,Carlos,Minnesota
6245,Catoosa,Oklahoma
6246,China,Maine
6247,Lincoln County,New Mexico
6248,Toccoa,Georgia
6249,Grovetown,Georgia
6250,Wayland,Michigan
6251,Mount Hermon,Louisiana
6252,Waxhaw,North Carolina
6253,Willard,Missouri
6254,Marana,Arizona
6255,Oxford,Michigan
6256,Hooven,Ohio
6257,Pound,Virginia
6258,Lake Forest Park,Washington
6259,Arbuckle,California
6260,Linthicum,Maryland
6261,Warren County,Missouri
6262,Hull,Georgia
6263,Hampden,Maryland
6264,Lincoln County,Colorado
6265,Wenham,Massachusetts
6266,Lexington Park,Maryland
6267,Sioux Rapids,Iowa
6268,Bell Gardens,California
6269,Brookhaven,Mississippi
6270,Fort Lauderdale (Sunrise),Florida
6271,Conshohocken,Pennsylvania
6272,Reedsburg,Wisconsin
6273,Taney County,Missouri
6274,Friendswood,Texas
6275,Tenafly,New Jersey
6276,North Royalton,Ohio
6277,Potomac,Maryland
6278,Lincoln County,Missouri
6279,Tyrrell County,North Carolina
6280,Hazelwood,Missouri
6281,Washington Parish,Louisiana
6282,Beverly,New Jersey
6283,Blair,Nebraska
6284,Bensalem,Pennsylvania
6285,Greenport,New York
6286,Norfork,Arkansas
6287,Wheeling,Illinois
6288,Montague,Massachusetts
6289,Rutherford County,North Carolina
6290,Chili,New York
6291,Plain City,Utah
6292,Kalihi,Hawaii
6293,Baraga County.,Michigan
6294,Salt Lake County,Utah
6295,Fresno County,California
6296,Schererville,Indiana
6297,Mount Pleasant,Pennsylvania
6298,Ray City,Georgia
6299,Mojave (county),Arizona
6300,Lima,Ohio
6301,Aurora,Indiana
6302,Steamboat Springs,Colorado
6303,Auburn,New Hampshire
6304,Strafford,Missouri
6305,Fairfield,New Jersey
6306,Oakville,Missouri
6307,Wellsville,Missouri
6308,Horse Cave,Kentucky
6309,Diamondhead,Mississippi
6310,Dresden,Tennessee
6311,Jamaica Beach,Texas
6312,Spalding County,Georgia
6313,Greenville,New York
6314,Chantilly,Virginia
6315,Caldwell,New Jersey
6316,Edina,Minnesota
6317,Whiteland,Indiana
6318,Selinsgrove,Pennsylvania
6319,Christiansburg,Virginia
6320,Blythe,Georgia
6321,Boone County,Iowa
6322,Ashboro,Indiana
6323,Lloyd,New York
6324,Lexington,Tennessee
6325,Bellmore,New York
6326,Alma,Georgia
6327,Burton,Michigan
6328,Springdale,South Carolina
6329,Hyde Park,Vermont
6330,Arlington,Tennessee
6331,Cave City,Kentucky
6332,Royston,Georgia
6333,Winthrop,Maine
6334,Addison,Illinois
6335,Rome,New York
6336,Bennington,Nebraska
6337,Setauket,New York
6338,Kirkland,New York
6339,Medicine Bow,Wyoming
6340,Pomona,New York
6341,Yacolt,Washington
6342,Pocasset,Massachusetts
6343,Royalton,New York
6344,Clarke County,Georgia
6345,Lake City,Minnesota
6346,Harrisburg,North Carolina
6347,Riverside,Washington
6348,Great Mills,Maryland
6349,Highland,Indiana
6350,Marion,Virginia
6351,Thomas County,Georgia
6352,Newport,Delaware
6353,Plainfield,Vermont
6354,Reed City,Michigan
6355,Newtown,New Hampshire
6356,Seagoville,Texas
6357,Richmond,Minnesota
6358,Clay,Kentucky
6359,Soft Shell,Kentucky
6360,Eufaula,Oklahoma
6361,Tyler County,Texas
6362,Montepelier,Vermont
6363,Farmington,Maine
6364,Bettendorf,Iowa
6365,Florence,New Jersey
6366,Pleasant Prairie,Wisconsin
6367,Warrenton,Virginia
6368,Cherokee County,North Carolina
6369,Lenox Township,Michigan
6370,Harrison,Arkansas
6371,Menasha,Wisconsin
6372,Newfield,New Jersey
6373,Lewisburg,Pennsylvania
6374,Josephine County,Oregon
6375,Walworth County,Wisconsin
6376,Slaton,Texas
6377,Dedham,Massachusetts
6378,Lathrup Village,Michigan
6379,Marion County,West Virginia
6380,Mansfield,Arkansas
6381,Pine City,Minnesota
6382,Moscow Mills,Missouri
6383,Byron Township,Michigan
6384,Greene (county),Missouri
6385,Glendora,California
6386,King City,Oregon
6387,Lugoff,South Carolina
6388,Plain,Wisconsin
6389,Lewisville,North Carolina
6390,Ridge Spring,South Carolina
6391,Bellows Falls,Vermont
6392,Yucca Valley,California
6393,Hanover,West Virginia
6394,Union County,North Carolina
6395,Blenheim,South Carolina
6396,Cashiers,North Carolina
6397,Seneca,Oregon
6398,Chestnut Ridge,New York
6399,Hyde Park,New York
6400,Goshen,Vermont
6401,Wilmington (Edgemoor),Delaware
6402,Jeanerette,Louisiana
6403,Wayne County,Tennessee
6404,Goffstown,New Hampshire
6405,Parkton,Maryland
6406,San Bruno,California
6407,Pittsburg,Kansas
6408,Hunlock Creek,Pennsylvania
6409,Minneapolis (Saint Anthony),Minnesota
6410,Anson,Maine
6411,Torrance,California
6412,Tyngsboro,Massachusetts
6413,Bridgeton,Missouri
6414,Atascadero,California
6415,North Hollywood,California
6416,Catawba County,North Carolina
6417,Osage County,Oklahoma
6418,Whitehouse,Texas
6419,Brodhead,Wisconsin
6420,Orwell,Vermont
6421,Dane,Wisconsin
6422,West Melbourne,Florida
6423,Normalville,Pennsylvania
6424,Doña Ana County,New Mexico
6425,Arrowbear,California
6426,Scottsbluff,Nebraska
6427,Gresham,Oregon
6428,Plainfield,Indiana
6429,Vernon County,Missouri
6430,Mahanoy City,Pennsylvania
6431,Ozark,Missouri
6432,Juneau,Alaska
6433,Benton,Louisiana
6434,Fleetwood,North Carolina
6435,Auburndale,Florida
6436,Richmond,Maine
6437,Manistee County,Michigan
6438,Buxton,Maine
6439,Hollandale,Minnesota
6440,Swanton,Ohio
6441,Kaibeto,Arizona
6442,Grand Rapids,Ohio
6443,Winchester,Tennessee
6444,San Leon,Texas
6445,Chappaqua,New York
6446,Trafford,Pennsylvania
6447,Bluffton,Minnesota
6448,Warrenton,North Carolina
6449,Hope Valley,Rhode Island
6450,Brooklyn,Illinois
6451,Kings County,California
6452,Arvin,California
6453,Deckerville,Michigan
6454,Fulton,Kentucky
6455,Rocky Ford,Colorado
6456,Bridgewater,Maine
6457,Ludlow,Maine
6458,Emmett Township,Michigan
6459,Mercer,Maine
6460,Westbrook,Maine
6461,Gardner,Kansas
6462,Northfield,Vermont
6463,Cuthbert,Georgia
6464,Roland,Oklahoma
6465,Saint Joseph,Michigan
6466,Meigs (county),Ohio
6467,Somerset,New Jersey
6468,Northumberland,Pennsylvania
6469,Warrensburg,New York
6470,Guadalupe County,Texas
6471,Dalhart,Texas
6472,Pope County,Arkansas
6473,Spiro,Oklahoma
6474,Anaconda,Montana
6475,Caruthersville,Missouri
6476,Oakland Township,Michigan
6477,Pomaria,South Carolina
6478,Cinco,West Virginia
6479,Panther,West Virginia
6480,Archdale,North Carolina
6481,Johnson County,Iowa
6482,Center,Colorado
6483,Duncan,Oklahoma
6484,Tallmadge,Ohio
6485,Pacoima (Arleta),California
6486,Peachtree Corners,Georgia
6487,Ingham County,Michigan
6488,Running Springs,California
6489,Iron Mountain,Michigan
6490,Wyomissing,Pennsylvania
6491,Hyrum,Utah
6492,Geneva,Alabama
6493,Seymour,Tennessee
6494,Micanopy,Florida
6495,Ottawa County,Michigan
6496,Dade County,Missouri
6497,Malheur County,Oregon
6498,Pedricktown,New Jersey
6499,Little Rock,Iowa
6500,Wilmette,Illinois
6501,Liberty Township,Ohio
6502,Washington County,Nebraska
6503,Stoneville,North Carolina
